"","gameId","playId","playDescription","returnerId","yardline_100","net_return","kickLength","exp_yards","actual_decision","return_yardline","no_return_exp","fair_caught_exp","optimal_decision","is_optimal"
"2455",2019101303,1023,"(:43) L.Cooke punts 56 yards to NO 14, Center-M.Orzech. D.Harris to NO 17 for 3 yards (A.Wingard).","48415",70,3,56,5.57866666666667,"Returned",19.2006666666667,14.2989779818955,15.07,"Returned",1
"2456",2019101303,1278,"(11:31) L.Cooke punts 61 yards to NO 18, Center-M.Orzech, downed by JAX-C.Davis.","48415",79,NA,61,11.4723333333333,"Let it Go",28.9863333333333,25.4652255054294,32.83,"Fair Caught",0
"2457",2019101303,1367,"(9:52) T.Morstead punts 46 yards to JAX 30, Center-Z.Wood, fair catch by D.Westbrook.","44923",76,NA,46,5.80733333333333,"Fair Caught",34.9973333333333,27.0611543920042,31.59,"Returned",0
"2458",2019101303,1914,"(1:06) T.Morstead punts 35 yards to JAX 14, Center-Z.Wood, fair catch by D.Westbrook.","44923",49,NA,35,1.98733333333333,"Fair Caught",15.6093333333333,10.9023862040688,13.71,"Returned",0
"2459",2019101303,3545,"(6:13) L.Cooke punts 44 yards to NO 40, Center-M.Orzech, fair catch by D.Harris.","48415",84,NA,44,5.50966666666667,"Fair Caught",44.4296666666667,34.253369848814,39.73,"Returned",0
"2460",2019101305,117,"(13:00) (Punt formation) T.Way punts 53 yards to MIA 13, Center-N.Sundberg. P.Williams to MIA 13 for no gain (T.Apke).","48480",66,0,53,1.42866666666667,"Returned",14.0776666666667,11.9019356421938,13.77,"Returned",1
"2461",2019101305,260,"(10:22) (Punt formation) M.Haack punts 60 yards to WAS 13, Center-T.Pepper. T.Quinn ran ob at WAS 28 for 15 yards (W.Aikens). PENALTY on WAS-K.Harmon, Illegal Block Above the Waist, 10 yards, enforced at WAS 28.","46325",73,5,60,13.13,"Returned",25.779,15.6311375160566,15.15,"Returned",1
"2462",2019101305,369,"(9:17) (Punt formation) T.Way punts 48 yards to MIA 26, Center-N.Sundberg, fair catch by P.Williams.","48480",74,NA,48,5.76633333333333,"Fair Caught",31.0643333333333,19.1067661514058,26.61,"Returned",0
"2463",2019101305,455,"(7:46) (Punt formation) M.Haack punts 42 yards to WAS 38, Center-T.Pepper, fair catch by T.Quinn. PENALTY on WAS-J.Moreland, Offensive Holding, 10 yards, enforced at WAS 38.","46325",80,NA,42,8.67133333333333,"Fair Caught",45.6453333333333,35.6286211928766,38.1,"Returned",0
"2464",2019101305,562,"(6:19) (Punt formation) T.Way punts 43 yards to MIA 26, Center-N.Sundberg. P.Williams pushed ob at MIA 38 for 12 yards (S.Hamilton).","48480",69,12,43,10.236,"Returned",35.534,23.395945553008,27.52,"Returned",1
"2465",2019101305,1489,"(6:20) (Punt formation) T.Way punts 46 yards to MIA 16, Center-N.Sundberg, fair catch by P.Williams.","48480",62,NA,46,4.85666666666667,"Fair Caught",20.4246666666667,12.652100853764,16.63,"Returned",0
"2466",2019101305,2091,"(13:21) (Punt formation) M.Haack punts 41 yards to WAS 30, Center-T.Pepper, fair catch by T.Quinn.","46325",71,NA,41,2.83633333333333,"Fair Caught",32.0263333333333,22.8849078885364,29.91,"Returned",0
"2467",2019101305,2764,"(3:18) (Punt formation) M.Haack punts 47 yards to WAS 37, Center-T.Pepper. T.Quinn to WAS 36 for -1 yards (J.Wiltz).","46325",84,-1,47,3.094,"Returned",39.095,31.6903637366122,38.07,"Returned",1
"2468",2019101305,3383,"(9:57) (Punt formation) T.Way punts 47 yards to MIA 26, Center-N.Sundberg, fair catch by P.Williams.","48480",73,NA,47,5.98466666666667,"Fair Caught",31.2826666666667,20.3398252719468,25.93,"Returned",0
"2469",2019101305,3496,"(7:58) (Punt formation) M.Haack punts 36 yards to WAS 12, Center-T.Pepper, fair catch by T.Quinn.","46325",48,NA,36,1.12633333333333,"Fair Caught",12.8023333333333,11.2606570857272,12.25,"Returned",0
"2470",2019101305,3587,"(6:28) (Punt formation) T.Way punts 43 yards to MIA 38, Center-N.Sundberg. P.Williams pushed ob at WAS 41 for 21 yards (T.Way).","48480",81,21,43,15.1496666666667,"Returned",52.1236666666667,33.3136630188844,38.88,"Returned",1
"2471",2019101305,3904,"(2:11) (Punt formation) T.Way punts 35 yards to MIA 16, Center-N.Sundberg. P.Williams pushed ob at MIA 25 for 9 yards (J.Reaves).","48480",51,9,35,8.047,"Returned",23.615,10.9970538070017,17.5,"Returned",1
"2472",2019101306,550,"(5:40) C.Johnston punts 47 yards to MIN 38, Center-R.Lovato. M.Sherels to MIN 44 for 6 yards (R.Lovato).","36071",85,6,47,5.82066666666667,"Returned",42.7946666666667,37.6449730105822,40.27,"Returned",1
"2473",2019101306,1632,"(4:41) B.Colquitt punts 50 yards to PHI 9, Center-A.Cutting. B.Scott pushed ob at PHI 22 for 13 yards (T.Conklin).","46270",59,13,50,5.84933333333333,"Returned",14.6063333333333,10.0888200448304,10.26,"Returned",1
"2474",2019101306,1791,"(1:57) C.Johnston punts 39 yards to MIN 20, Center-R.Lovato, fair catch by M.Sherels.","36071",59,NA,39,3.19533333333333,"Fair Caught",22.6553333333333,13.5088396618861,20.47,"Returned",0
"2475",2019101306,2689,"(9:13) B.Colquitt punts 35 yards to PHI 42, Center-A.Cutting. B.Scott to PHI 45 for 3 yards (M.Boone).","46270",77,3,35,13.6393333333333,"Returned",54.5053333333333,38.8958293221421,42.57,"Returned",1
"2476",2019101306,3268,"(13:08) C.Johnston punts 45 yards to MIN 12, Center-R.Lovato, fair catch by M.Sherels.","36071",57,NA,45,6.37433333333333,"Fair Caught",18.0503333333333,7.96722198112803,13.01,"Returned",0
"2477",2019101306,3828,"(5:52) B.Colquitt punts 38 yards to PHI 8, Center-A.Cutting, out of bounds.","46270",46,NA,38,8.187,"Let it Go",15.971,7.93172614414455,8.71000000000001,"Returned",0
"2478",2019101307,863,"(3:02) K.Redfern punts 41 yards to ARI 14, Center-J.Harris, fair catch by P.Cooper.","43406",55,NA,41,1.88366666666667,"Fair Caught",15.5056666666667,6.54401490402801,13.32,"Returned",0
"2479",2019101307,1358,"(11:07) K.Redfern punts 54 yards to ARI 18, Center-J.Harris. P.Cooper to ARI 21 for 3 yards (S.Neasman).","43406",72,3,54,5.27066666666667,"Returned",22.7846666666667,15.6943760926843,18.02,"Returned",1
"2480",2019101307,2990,"(5:48) A.Lee punts 41 yards to ATL 12, Center-A.Brewer. K.Barner to ATL 21 for 9 yards (D.Foster). PENALTY on ATL-D.White, Illegal Block Above the Waist, 7 yards, enforced at ATL 14.","40130",53,-5,41,5.23233333333333,"Returned",16.9083333333333,9.64479847766861,12.75,"Returned",1
"2481",2019101307,3440,"(14:15) A.Lee punts 59 yards to ATL 7, Center-A.Brewer. K.Barner to ATL 17 for 10 yards (A.Isabella; T.Sherfield).","40130",66,10,59,10.5073333333333,"Returned",17.3183333333333,14.4886238138097,7.52,"Returned",1
"2482",2019101307,3871,"(9:27) A.Lee punts 56 yards to ATL 19, Center-A.Brewer. K.Barner to ATL 24 for 5 yards (J.Walker; M.Williams). PENALTY on ATL-J.Hardy, Illegal Block Above the Waist, 10 yards, enforced at ATL 24.","40130",75,-5,56,5.309,"Returned",23.796,14.2600239643747,19.8,"Returned",1
"2483",2019101307,4003,"(7:27) (Punt formation) K.Redfern punts 35 yards to ARI 40, Center-J.Harris, fair catch by P.Cooper. PENALTY on ATL-S.Neasman, Fair Catch Interference, 15 yards, enforced at ARI 40.","43406",75,NA,35,2.13333333333333,"Fair Caught",41.0533333333333,27.8695748326725,30.4,"Returned",0
"2484",2019101308,128,"(13:02) M.Wishnowsky punts 51 yards to LA 36, Center-G.Sanborn. J.Natson to SF 37 for 27 yards (D.Greenlaw). San Francisco challenged the runner was inbounds ruling, and the play was REVERSED. M.Wishnowsky punts 51 yards to LA 36, Center-G.Sanborn. J.Natson ran ob at LA 44 for 8 yards (M.Nzeocha).","45150",87,8,51,5.06666666666667,"Returned",40.0946666666667,31.475959295236,37.09,"Returned",1
"2485",2019101308,818,"(1:44) J.Hekker punts 51 yards to SF 24, Center-J.McQuaide, fair catch by R.James Jr..","46309",75,NA,51,8.69666666666667,"Fair Caught",32.0486666666667,17.26752842647,23.26,"Returned",0
"2486",2019101308,1336,"(8:52) J.Hekker punts 40 yards to SF 11, Center-J.McQuaide, fair catch by R.James Jr..","46309",51,NA,40,6.109,"Fair Caught",16.812,7.88604659890475,11.2,"Returned",0
"2487",2019101308,1421,"(6:47) M.Wishnowsky punts 36 yards to SF 46, Center-G.Sanborn, downed by SF-R.Mostert.","45150",90,NA,36,7.039,"Let it Go",59.581,43.5662380114952,52.45,"Returned",0
"2488",2019101308,2423,"(11:26) J.Hekker punts 58 yards to SF 32, Center-J.McQuaide. R.James Jr. ran ob at SF 43 for 11 yards (T.Reeder).","46309",90,11,58,9.292,"Returned",40.428,32.1892450180556,38.21,"Returned",1
"2489",2019101308,2871,"(3:53) J.Hekker punts 59 yards to SF 33, Center-J.McQuaide. R.James Jr. to SF 42 for 9 yards (N.Scott).","46309",92,9,59,11.944,"Returned",44.053,28.0152211410127,33.84,"Returned",1
"2490",2019101308,3668,"(5:58) M.Wishnowsky punts 38 yards to LA 32, Center-G.Sanborn, out of bounds.","45150",70,NA,38,5.383,"Let it Go",36.519,28.669275137255,34.49,"Returned",0
"2491",2019101308,3756,"(4:38) J.Hekker punts 61 yards to SF 24, Center-J.McQuaide. R.James Jr. to SF 42 for 18 yards (J.Mundt).","46309",85,18,61,21.9473333333333,"Returned",45.2993333333333,24.5150358177042,25.15,"Returned",1
"2492",2019101308,3939,"(3:33) M.Wishnowsky punts 34 yards to LA 30, Center-G.Sanborn, downed by SF-M.Nzeocha.","45150",64,NA,34,4.11266666666667,"Let it Go",33.3026666666667,18.7009436553148,25.69,"Returned",0
"2493",2019101309,113,"(13:37) B.Kern punts 59 yards to DEN 13, Center-B.Brinkley. D.Spencer to TEN 45 for 42 yards (K.Byard).","42051",72,42,59,11.7983333333333,"Returned",24.4473333333333,16.9512638377557,14.22,"Returned",1
"2494",2019101309,397,"(8:51) B.Kern punts 61 yards to DEN 7, Center-B.Brinkley. D.Spencer to DEN 12 for 5 yards (T.Smith).","42051",68,5,61,7.06,"Returned",13.871,15.7175789211149,9.34999999999999,"Let it Go",0
"2495",2019101309,553,"(5:55) C.Wadman punts 52 yards to TEN 15, Center-C.Kreiter, downed by DEN-T.Marshall.","43010",67,NA,52,5.66666666666667,"Let it Go",20.2616666666667,14.5266130640274,12.8,"Returned",0
"2496",2019101309,803,"(2:07) B.Kern punts 34 yards to DEN 15, Center-B.Brinkley, fair catch by D.Spencer.","42051",49,NA,34,0.721333333333333,"Fair Caught",15.3163333333333,13.397393245675,15,"Returned",0
"2497",2019101309,928,"(15:00) C.Wadman punts 55 yards to TEN 21, Center-C.Kreiter, fair catch by A.Humphries.","43010",76,NA,55,9.41866666666666,"Fair Caught",29.8516666666667,21.4153299187649,21.86,"Returned",0
"2498",2019101309,1107,"(12:00) B.Kern punts 40 yards to DEN 14, Center-B.Brinkley, fair catch by D.Spencer.","42051",54,NA,40,2.33433333333333,"Fair Caught",15.9563333333333,12.9237972346895,14.63,"Returned",0
"2499",2019101309,1260,"(10:41) C.Wadman punts 52 yards to TEN 27, Center-C.Kreiter, fair catch by A.Humphries.","43010",79,NA,52,21.4266666666667,"Fair Caught",47.6976666666667,23.4984911357121,26.7,"Returned",0
"2500",2019101309,1409,"(7:32) B.Kern punts 49 yards to DEN 15, Center-B.Brinkley, fair catch by D.Spencer.","42051",64,NA,49,7.984,"Fair Caught",22.579,15.5144663687291,15.14,"Returned",0
"2501",2019101309,1733,"(2:00) B.Kern punts 46 yards to DEN 15, Center-B.Brinkley. D.Spencer to DEN 16 for 1 yard (D.Cruikshank).","42051",61,1,46,2.41866666666667,"Returned",17.0136666666667,14.8109107845955,15.06,"Returned",1
"2502",2019101309,1869,"(:59) C.Wadman punts 53 yards to TEN 41, Center-C.Kreiter. A.Humphries to TEN 48 for 7 yards (T.Marshall).","43010",94,7,53,6.778,"Returned",46.671,38.6071972608864,42.62,"Returned",1
"2503",2019101309,2036,"(:20) C.Wadman punts 51 yards to end zone, Center-C.Kreiter, Touchback.","43010",51,NA,51,9.03366666666667,"Let it Go",9.03366666666667,17.2821852253311,0.689999999999998,"Let it Go",1
"2504",2019101309,2413,"(9:10) C.Wadman punts 56 yards to TEN 13, Center-C.Kreiter. A.Humphries to TEN 14 for 1 yard (I.Yiadom, F.Brown).","43010",69,1,56,7.84866666666667,"Returned",20.4976666666667,14.2727277721406,13.29,"Returned",1
"2505",2019101309,3143,"(12:44) B.Kern punts 38 yards to DEN 3, Center-B.Brinkley, downed by TEN-L.Sims.","42051",41,NA,38,4.98433333333333,"Let it Go",7.90333333333333,7.48507543338781,3.87,"Returned",0
"2506",2019101309,3262,"(11:48) C.Wadman punts 44 yards to DEN 47, Center-C.Kreiter. A.Humphries to DEN 36 for 11 yards (C.Nelson, M.Reed).","43010",97,11,44,9.87233333333334,"Returned",61.4413333333333,34.7145851163245,55.23,"Returned",1
"2507",2019101310,144,"(12:49) L.Edwards punts 48 yards to DAL 16, Center-T.Hennessy. T.Austin pushed ob at DAL 23 for 7 yards (H.Langi). PENALTY on NYJ-A.McClellan, Offensive Holding, 10 yards, enforced at DAL 23.","39954",64,17,48,1.038,"Returned",16.606,11.0355017684416,17.24,"Fair Caught",0
"2508",2019101310,252,"(11:29) C.Jones punts 55 yards to NYJ 7, Center-L.Ladouceur. B.Berrios to NYJ 17 for 10 yards (C.Goodwin).","46279",62,10,55,9.24066666666667,"Returned",16.0516666666667,13.1372873711695,8.06,"Returned",1
"2509",2019101310,1107,"(13:46) L.Edwards punts 48 yards to DAL 29, Center-T.Hennessy, out of bounds.","39954",77,NA,48,5.52566666666667,"Let it Go",33.7426666666667,31.3264739105422,33.26,"Returned",0
"2510",2019101310,1245,"(11:22) C.Jones punts 38 yards to NYJ 17, Center-L.Ladouceur, fair catch by B.Berrios.","46279",55,NA,38,5.569,"Fair Caught",22.11,13.5263810292226,17.21,"Returned",0
"2511",2019101310,1370,"(8:43) L.Edwards punts 44 yards to DAL 37, Center-T.Hennessy. T.Austin to DAL 38 for 1 yard (N.Hewitt).","39954",81,1,44,8.073,"Returned",44.074,26.574262967499,37.48,"Returned",1
"2512",2019101310,1756,"(2:14) C.Jones punts 44 yards to NYJ 23, Center-L.Ladouceur. B.Berrios to NYJ 35 for 12 yards (J.March-Lillard).","46279",67,12,44,9.83466666666667,"Returned",32.2136666666667,15.3950058191756,24,"Returned",1
"2513",2019101310,3274,"(11:29) L.Edwards punts 41 yards to DAL 16, Center-T.Hennessy, downed by NYJ-A.Maulet.","39954",57,NA,41,7.98333333333333,"Let it Go",23.5513333333333,12.5049359780349,14.37,"Returned",0
"2514",2019101311,158,"(12:58) T.Long punts 43 yards to PIT 12, Center-C.Mazza. R.Switzer ran ob at PIT 21 for 9 yards (N.Dzubnar).","44946",55,9,43,8.71733333333333,"Returned",20.3933333333333,12.3424817129325,11.77,"Returned",1
"2515",2019101311,284,"(11:12) J.Berry punts 59 yards to LAC 21, Center-K.Canaday, fair catch by D.King.","44964",80,NA,59,8.034,"Fair Caught",28.467,16.3573474934244,20.55,"Returned",0
"2516",2019101311,831,"(:52) T.Long punts 44 yards to PIT 14, Center-C.Mazza, fair catch by R.Switzer.","44946",58,NA,44,5.36066666666667,"Fair Caught",18.9826666666667,11.3821215144659,13.77,"Returned",0
"2517",2019101311,2102,"(6:49) T.Long punts 41 yards to PIT 21, Center-C.Mazza. R.Switzer to PIT 26 for 5 yards (B.Facyson).","44946",62,5,41,7.607,"Returned",28.04,16.2659769128189,23.33,"Returned",1
"2518",2019101311,2275,"(3:10) J.Berry punts 45 yards to LAC 9, Center-K.Canaday, fair catch by D.King.","44964",54,NA,45,8.95333333333333,"Fair Caught",17.7103333333333,10.1992753165975,9.65000000000001,"Returned",0
"2519",2019101311,3212,"(4:07) J.Berry punts 46 yards to LAC 14, Center-K.Canaday. D.King to LAC 21 for 7 yards (J.Holton; A.Chickillo).","44964",60,7,46,8.707,"Returned",22.329,10.8589061813637,15.54,"Returned",1
"2520",2019101311,3636,"(1:11) J.Berry punts 35 yards to LAC 1, Center-K.Canaday, downed by PIT-J.Holton.","44964",36,NA,35,11.378,"Let it Go",12.351,9.27550000117382,7.64,"Returned",0
"2521",2019101400,269,"(11:20) J.Scott punts 51 yards to DET 26, Center-H.Bradley, fair catch by J.Agnew.","44978",77,NA,51,6.84633333333333,"Fair Caught",32.1443333333333,16.5948006991382,26.69,"Returned",0
"2522",2019101400,1621,"(4:45) S.Martin punts 51 yards to GB 6, Center-D.Muhlbach, downed by DET-C.Moore.","48304",57,NA,51,9.807,"Let it Go",15.645,9.29195530561402,5.92,"Returned",0
"2523",2019101400,2587,"(6:44) J.Scott punts 51 yards to DET 33, Center-H.Bradley, downed by GB-J.Jackson.","44978",84,NA,51,10.304,"Let it Go",42.413,32.8381579719525,43.99,"Fair Caught",0
"2524",2019101400,2856,"(2:39) J.Scott punts 53 yards to DET 18, Center-H.Bradley, downed by GB-K.Hollman.","44978",71,NA,53,4.16866666666667,"Let it Go",21.6826666666667,19.103051922077,26.55,"Fair Caught",0
"2525",2019101400,2998,"(:30) S.Martin punts 46 yards to GB 30, Center-D.Muhlbach, fair catch by D.Shepherd.","48304",76,NA,46,7.126,"Fair Caught",36.316,26.5446208510444,32.21,"Returned",0
"2526",2019101400,3701,"(6:53) S.Martin punts 41 yards to GB 18, Center-D.Muhlbach, fair catch by D.Shepherd.","48304",59,NA,41,5.146,"Fair Caught",22.66,13.8312222860382,18.97,"Returned",0
"2527",2019101700,717,"(2:47) C.Wadman punts 48 yards to KC 43, Center-C.Kreiter. M.Hardman ran ob at DEN 21 for 36 yards (T.Marshall).","47839",91,36,48,19.872,"Returned",61.711,39.3942811440651,45.19,"Returned",1
"2528",2019101700,1759,"(1:10) D.Colquitt punts 49 yards to DEN 15, Center-J.Winchester, fair catch by D.Spencer.","42051",64,NA,49,10.7116666666667,"Fair Caught",25.3066666666667,10.9693638767186,16.82,"Returned",0
"2529",2019101700,2202,"(13:02) D.Colquitt punts 42 yards to DEN 23, Center-J.Winchester. D.Spencer to DEN 27 for 4 yards (J.Lucas; A.Sherman).","42051",65,4,42,2.51866666666667,"Returned",24.8976666666667,14.2864740506106,23.06,"Returned",1
"2530",2019101700,2334,"(10:11) C.Wadman punts 41 yards to KC 13, Center-C.Kreiter. D.Thomas MUFFS catch, and recovers at KC 13. D.Thomas to KC 14 for 1 yard (I.Yiadom).","41353",54,1,41,3.79533333333333,"Returned",16.4443333333333,10.8685039549411,14.23,"Returned",1
"2531",2019101700,2616,"(6:22) D.Colquitt punts 53 yards to DEN 9, Center-J.Winchester. D.Spencer ran ob at DEN 15 for 6 yards (B.Niemann). Penalty on DEN-J.Attaochu, Defensive Offside, declined.","42051",62,6,53,7.23533333333333,"Returned",15.9923333333333,12.5224241740236,9.3,"Returned",1
"2532",2019101700,2724,"(5:10) C.Wadman punts 47 yards to KC 29, Center-C.Kreiter. D.Thomas pushed ob at KC 37 for 8 yards (J.Jones). PENALTY on KC-T.Kpassagnon, Illegal Block Above the Waist, 10 yards, enforced at KC 37.","41353",76,-2,47,3.35933333333333,"Returned",31.5763333333333,25.2708715637365,30.85,"Returned",1
"2533",2019101700,2915,"(3:44) C.Wadman punts 43 yards to KC 30, Center-C.Kreiter. D.Thomas to KC 35 for 5 yards (J.Jones).","41353",73,5,43,6.648,"Returned",35.838,26.8982875215029,31.21,"Returned",1
"2534",2019101700,3074,"(:58) D.Colquitt punts 40 yards to DEN 11, Center-J.Winchester, fair catch by D.Spencer.","42051",51,NA,40,6.78266666666667,"Fair Caught",17.4856666666667,13.0333363284005,12.92,"Returned",0
"2535",2019101700,3429,"(10:12) D.Colquitt punts 34 yards to DEN 34, Center-J.Winchester. D.Spencer to DEN 35 for 1 yard (B.Pringle).","42051",68,1,34,2.63766666666667,"Returned",35.7196666666667,28.9576441638311,34.57,"Returned",1
"2536",2019101700,3811,"(3:26) C.Wadman punts 45 yards to KC 22, Center-C.Kreiter, downed by DEN-J.Jones.","41353",67,NA,45,3.89766666666667,"Let it Go",25.3036666666667,18.8581233312544,22.6,"Returned",0
"2537",2019101700,3923,"(1:17) D.Colquitt punts 48 yards to DEN 25, Center-J.Winchester. D.Spencer to DEN 26 for 1 yard (B.Pringle).","42051",73,1,48,2.71,"Returned",27.035,19.8968715053803,25.51,"Returned",1
"2538",2019102000,678,"(3:16) K.Redfern punts 42 yards to LA 43, Center-J.Harris. J.Natson to LA 43 for no gain (J.Graham, F.Oluokun).","45150",85,0,42,5.81966666666667,"Returned",47.6586666666667,39.339298186596,50.62,"Fair Caught",0
"2539",2019102000,960,"(:08) K.Redfern punts 37 yards to LA 12, Center-J.Harris. M.Thomas to LA 15 for 3 yards (R.Gage).","43495",49,3,37,4.852,"Returned",16.528,8.93565119531752,12.49,"Returned",1
"2540",2019102000,2229,"(:32) K.Redfern punts 50 yards to LA 14, Center-J.Harris. J.Natson pushed ob at LA 49 for 35 yards (F.Oluokun).","45150",64,35,50,3.71366666666667,"Returned",17.3356666666667,11.1485109231378,14.9,"Returned",1
"2541",2019102000,2931,"(4:38) K.Redfern punts 39 yards to LA 30, Center-J.Harris. J.Natson to LA 28 for -2 yards (J.Graham, J.Grace).","45150",69,-2,39,-1.28666666666667,"Returned",27.9033333333333,25.8866924116555,30.4,"Fair Caught",0
"2542",2019102000,3019,"(2:27) J.Hekker punts 43 yards to ATL 29, Center-J.McQuaide, downed by LA-N.Scott.","40130",72,NA,43,11.297,"Let it Go",39.514,25.5400616371962,33.33,"Returned",0
"2543",2019102000,4061,"(:28) J.Hekker punts 32 yards to ATL 11, Center-J.McQuaide. R.Gage to ATL 11 for no gain (T.Reeder). FUMBLES (T.Reeder), touched at ATL 5, RECOVERED by LA-D.Williams at ATL 0. TOUCHDOWN.","46263",43,-6,32,1.30866666666667,"Returned",12.0116666666667,13.6945792155706,16.92,"Fair Caught",0
"2544",2019102001,547,"(7:15) M.Haack punts 43 yards to BUF 24, Center-T.Pepper. A.Roberts to BUF 30 for 6 yards (J.Baker, D.Smythe).","35527",67,6,43,8.93633333333333,"Returned",32.2883333333333,16.7414902293941,25.18,"Returned",1
"2545",2019102001,1732,"(4:36) C.Bojorquez punts 45 yards to MIA 37, Center-R.Ferguson, fair catch by P.Williams.","48480",82,NA,45,2.28133333333333,"Fair Caught",38.2823333333333,34.3101556007228,38.09,"Returned",0
"2546",2019102001,1838,"(2:18) M.Haack punts 47 yards to BUF 18, Center-T.Pepper. A.Roberts pushed ob at BUF 25 for 7 yards (D.Lacey).","35527",65,7,47,8.92666666666667,"Returned",26.4406666666667,12.5363905974317,18.87,"Returned",1
"2547",2019102001,3088,"(11:14) M.Haack punts 57 yards to end zone, Center-T.Pepper, Touchback.","35527",57,NA,57,4.501,"Let it Go",4.501,17.2965898063111,5.53999999999999,"Let it Go",1
"2548",2019102001,3209,"(9:03) C.Bojorquez punts 43 yards to MIA 8, Center-R.Ferguson, fair catch by P.Williams.","48480",51,NA,43,7.989,"Fair Caught",15.773,6.68646195158848,8.51000000000001,"Returned",0
"2549",2019102001,3558,"(5:12) M.Haack punts 49 yards to BUF 27, Center-T.Pepper. A.Roberts to BUF 36 for 9 yards (C.Lammons).","35527",76,9,49,7.09966666666667,"Returned",33.3706666666667,24.6311911651098,27.99,"Returned",1
"2550",2019102001,3680,"(4:09) C.Bojorquez punts 39 yards to MIA 21, Center-R.Ferguson. P.Williams to MIA 40 for 19 yards (J.Johnson).","48480",60,19,39,4.24,"Returned",24.673,14.5401826541471,21.67,"Returned",1
"2551",2019102002,371,"(8:52) (Punt formation) K.Huber punts 55 yards to JAX 38, Center-C.Harris. D.Westbrook to JAX 41 for 3 yards (C.Carter). PENALTY on JAX-R.Armstead, Face Mask (15 Yards), 15 yards, enforced at JAX 38.","44923",93,-15,55,-3.487,"Returned",33.487,32.5657565887658,40.69,"Fair Caught",0
"2552",2019102002,534,"(6:45) (Punt formation) L.Cooke punts 48 yards to CIN 42, Center-M.Orzech. A.Erickson to CIN 47 for 5 yards (L.Jacobs).","43663",90,5,48,4.298,"Returned",45.164,43.1291982387932,43.19,"Returned",1
"2553",2019102002,732,"(3:37) (Punt formation) L.Cooke punts 42 yards to JAX 43, Center-M.Orzech, fair catch by A.Erickson.","43663",99,NA,42,2.33933333333333,"Fair Caught",57.8003333333333,46.5147161331256,55.85,"Returned",0
"2554",2019102002,1100,"(12:04) (Punt formation) K.Huber punts 58 yards to JAX 28, Center-C.Harris. D.Westbrook to JAX 43 for 15 yards (G.Pratt; C.Carter). PENALTY on JAX-L.McCray, Unnecessary Roughness, 15 yards, enforced at JAX 43.","44923",86,0,58,10.6036666666667,"Returned",37.8476666666667,21.3489485773326,31.62,"Returned",1
"2555",2019102002,3006,"(5:26) (Punt formation) K.Huber punts 49 yards to JAX 37, Center-C.Harris, downed by CIN. PENALTY on CIN-B.Wilson, Kick Catch Interference, 15 yards, enforced at JAX 37.","44923",86,NA,49,3.33933333333333,"Let it Go",39.3403333333333,28.0811570154958,40.37,"Fair Caught",0
"2556",2019102002,3106,"(3:45) (Punt formation) L.Cooke punts 38 yards to CIN 9, Center-M.Orzech, fair catch by A.Erickson.","43663",47,NA,38,6.33166666666667,"Fair Caught",15.0886666666667,6.30958352860621,8.53,"Returned",0
"2557",2019102002,3990,"(5:18) (Punt formation) L.Cooke punts 44 yards to CIN 23, Center-M.Orzech, out of bounds.","43663",67,NA,44,9.856,"Let it Go",32.235,20.8501088477956,25.43,"Returned",0
"2558",2019102003,329,"(12:46) S.Martin punts 33 yards to MIN 9, Center-D.Muhlbach, downed by DET-L.Thomas.","46099",42,NA,33,3.24333333333333,"Let it Go",12.0003333333333,6.92668523917631,6.81,"Returned",0
"2559",2019102003,458,"(10:46) B.Colquitt punts 44 yards to DET 23, Center-A.Cutting, fair catch by J.Agnew.","44978",67,NA,44,5.02233333333333,"Fair Caught",27.4013333333333,15.8406255419182,23.45,"Returned",0
"2560",2019102003,1669,"(11:00) S.Martin punts 62 yards to MIN 5, Center-D.Muhlbach. M.Hughes pushed ob at MIN 15 for 10 yards (M.Killebrew). PENALTY on MIN-K.Boyd, Offensive Holding, 2 yards, enforced at MIN 5.","46099",67,-2,62,3.70866666666667,"Returned",8.57366666666667,15.5330016678845,6.94,"Let it Go",0
"2561",2019102003,3067,"(7:40) S.Martin punts 55 yards to MIN 12, Center-D.Muhlbach. M.Hughes to MIN 21 for 9 yards (J.Tavai).","46099",67,9,55,8.56533333333333,"Returned",20.2413333333333,13.4330256922279,14.53,"Returned",1
"2562",2019102003,3161,"(6:35) B.Colquitt punts 54 yards to DET 22, Center-A.Cutting. J.Agnew to DET 28 for 6 yards (A.Abdullah). PENALTY on DET-D.Virgin, Offensive Holding, 10 yards, enforced at DET 22.","44978",76,-10,54,3.562,"Returned",24.968,26.6391437094885,39.7,"Fair Caught",0
"2563",2019102004,605,"(8:17) A.Cole punts 59 yards to GB 10, Center-T.Sieg, fair catch by D.Shepherd.","48304",69,NA,59,13.8873333333333,"Fair Caught",23.6173333333333,13.7294654147826,10.91,"Returned",0
"2564",2019102004,765,"(5:08) J.Scott punts 52 yards to OAK 14, Center-H.Bradley, fair catch by T.Davis.","43452",66,NA,52,7.576,"Fair Caught",21.198,12.13583191699,15.15,"Returned",0
"2565",2019102004,3348,"(9:39) J.Scott punts 57 yards to OAK 37, Center-H.Bradley. T.Davis pushed ob at GB 43 for 20 yards (J.Williams). PENALTY on OAK-N.Lawson, Offensive Holding, 10 yards, enforced at GB 48.","43452",94,5,57,6.71766666666667,"Returned",42.7186666666667,29.7016448143623,37.71,"Returned",1
